OPP-00673,14,71,9,2023-04-20,2023-10-10,Closed Won,100,47394,0.13
OPP-00674,15,46,3,2024-07-06,2024-08-30,Closed Lost,0,37494,0.1
OPP-00675,3,89,13,2024-02-25,2024-07-11,Prospecting,10,31510,0.11
OPP-00676,12,54,17,2023-11-18,2024-03-05,Negotiation,75,5942,0.18
OPP-00677,6,15,11,2024-10-18,2024-11-07,Proposal,90,70040,0.02
OPP-00678,6,24,7,2023-07-20,2023-12-02,Qualification,90,55494,0.05
OPP-00679,14,69,4,2023-02-15,2023-05-02,Closed Lost,0,57232,0.05
OPP-00680,6,78,1,2023-08-06,2023-10-29,Prospecting,25,74232,0.05
OPP-00681,3,33,5,2023-08-07,2023-10-31,Proposal,10,13475,0.15
OPP-00682,8,100,18,2024-05-05,2024-10-24,Qualification,50,1702,0.18
OPP-00683,2,31,15,2023-03-03,2023-04-30,Qualification,50,28431,0.0
OPP-00684,6,78,13,2023-12-15,2024-05-20,Closed Won,100,12604,0.08
OPP-00685,7,48,10,2023-08-28,2023-11-01,Negotiation,75,7420,0.0
OPP-00686,1,5,12,2024-11-09,2025-01-06,Proposal,50,97830,0.16
OPP-00687,15,56,12,2023-09-26,2024-02-27,Closed Lost,0,39132,0.05
OPP-00688,14,70,17,2023-03-20,2023-08-17,Qualification,90,20797,0.01
OPP-00689,14,9,10,2023-04-07,2023-06-30,Qualification,75,22260,0.1
OPP-00690,10,97,18,2023-11-14,2024-03-22,Proposal,90,7659,0.12
OPP-00691,6,28,15,2023-03-25,2023-07-07,Closed Won,100,56862,0.19
OPP-00692,11,13,17,2023-10-10,2023-11-03,Qualification,50,23768,0.12
OPP-00693,2,65,6,2023-11-01,2023-12-14,Closed Won,100,71532,0.01
OPP-00694,10,12,8,2024-08-08,2024-10-16,Closed Lost,0,61929,0.01
OPP-00695,15,29,15,2023-07-22,2023-12-04,Proposal,10,56862,0.11
OPP-00696,13,75,7,2023-03-19,2023-05-09,Negotiation,50,36996,0.04
OPP-00697,3,25,3,2024-03-29,2024-06-05,Closed Won,100,12498,0.04
OPP-00698,5,12,3,2023-07-07,2023-12-20,Prospecting,10,4166,0.02
OPP-00699,9,61,10,2023-06-30,2023-12-19,Negotiation,75,29680,0.09
OPP-00700,3,62,2,2024-11-03,2025-01-24,Prospecting,25,86994,0.03
OPP-00701,3,32,9,2024-11-13,2024-12-17,Qualification,50,71091,0.0
OPP-00702,3,59,12,2024-03-08,2024-06-26,Prospecting,75,29349,0.08
OPP-00703,14,1,2,2024-03-10,2024-06-20,Closed Lost,0,77328,0.15
OPP-00704,10,90,11,2024-05-28,2024-09-03,Prospecting,10,8755,0.06
OPP-00705,3,40,15,2023-02-25,2023-07-11,Qualification,75,37908,0.03
OPP-00706,12,82,5,2023-05-27,2023-06-21,Prospecting,75,2695,0.1
OPP-00707,15,77,11,2024-04-08,2024-08-23,Closed Won,100,78795,0.14
OPP-00708,2,74,15,2024-06-06,2024-08-02,Qualification,90,28431,0.18
OPP-00709,9,51,9,2023-07-19,2023-11-12,Proposal,25,7899,0.13
OPP-00710,14,83,1,2024-01-04,2024-04-28,Prospecting,50,32992,0.13
OPP-00711,11,7,13,2023-10-02,2023-12-08,Qualification,10,15755,0.03
OPP-00712,10,33,10,2023-01-20,2023-02-14,Negotiation,10,29680,0.06
OPP-00713,14,6,1,2023-09-14,2023-11-01,Proposal,25,8248,0.06
OPP-00714,1,21,7,2023-07-09,2023-08-04,Prospecting,10,49328,0.11
OPP-00715,11,75,10,2023-07-26,2023-12-11,Proposal,10,51940,0.18
OPP-00716,9,96,17,2023-05-10,2023-10-23,Negotiation,10,8913,0.1
OPP-00717,9,30,2,2023-09-08,2023-12-15,Prospecting,75,86994,0.07
OPP-00718,4,80,4,2023-06-22,2023-10-19,Qualification,75,8176,0.03
OPP-00719,4,69,7,2023-06-12,2023-07-15,Qualification,75,49328,0.08
OPP-00720,4,26,5,2024-03-17,2024-06-24,Proposal,25,16170,0.15
OPP-00721,7,61,18,2023-06-21,2023-10-21,Negotiation,25,8510,0.02
OPP-00722,15,76,6,2023-10-28,2023-12-16,Proposal,50,15896,0.16
OPP-00723,6,27,9,2024-05-24,2024-08-11,Proposal,50,63192,0.14
OPP-00724,3,49,17,2023-04-16,2023-07-30,Closed Won,100,23768,0.03
OPP-00725,7,28,10,2024-03-19,2024-08-30,Qualification,75,51940,0.15
OPP-00726,7,83,6,2023-07-25,2023-10-30,Proposal,25,79480,0.06
OPP-00727,5,91,16,2023-06-27,2023-11-18,Prospecting,10,29604,0.03
OPP-00728,12,49,2,2023-04-04,2023-07-14,Qualification,75,38664,0.19
OPP-00729,9,85,9,2024-04-27,2024-07-24,Prospecting,75,63192,0.03
OPP-00730,5,14,8,2024-05-29,2024-10-05,Qualification,75,13762,0.13
OPP-00731,7,58,11,2024-10-21,2025-03-22,Proposal,10,26265,0.02
OPP-00732,15,92,1,2024-03-18,2024-04-01,Closed Lost,0,82480,0.06
OPP-00733,8,57,9,2023-05-18,2023-09-14,Prospecting,90,31596,0.11
OPP-00734,5,9,10,2023-12-07,2024-05-27,Closed Won,100,44520,0.1
OPP-00735,12,29,14,2024-07-13,2024-08-16,Negotiation,50,60620,0.19
OPP-00736,15,1,7,2023-12-16,2024-04-24,Closed Lost,0,18498,0.15
OPP-00737,7,35,3,2024-09-23,2025-01-26,Negotiation,25,12498,0.19
OPP-00738,9,82,6,2023-10-04,2023-11-10,Closed Won,100,31792,0.03
OPP-00739,13,82,1,2024-09-02,2024-10-31,Prospecting,10,49488,0.1
OPP-00740,15,66,4,2024-03-10,2024-06-04,Negotiation,50,73584,0.14
OPP-00741,14,94,1,2023-06-23,2023-11-07,Qualification,25,24744,0.11
OPP-00742,1,94,19,2024-07-18,2024-10-11,Closed Lost,0,43380,0.19
OPP-00743,15,88,7,2023-01-05,2023-05-04,Prospecting,10,24664,0.09
OPP-00744,12,80,1,2024-06-15,2024-07-23,Proposal,90,32992,0.2
OPP-00745,2,72,8,2024-06-12,2024-08-21,Closed Won,100,6881,0.08
OPP-00746,5,84,4,2023-11-25,2024-03-31,Qualification,75,49056,0.15
OPP-00747,14,7,2,2024-09-23,2025-03-04,Closed Lost,0,38664,0.17
OPP-00748,4,55,18,2023-04-22,2023-10-01,Proposal,90,2553,0.0
OPP-00749,4,61,2,2023-01-14,2023-04-16,Qualification,25,38664,0.04
OPP-00750,6,31,20,2023-12-18,2023-12-30,Closed Won,100,28775,0.19
OPP-00751,15,89,18,2023-06-03,2023-11-12,Prospecting,50,7659,0.16
OPP-00752,11,88,20,2024-11-21,2025-04-20,Qualification,90,23020,0.04
OPP-00753,3,13,17,2024-03-29,2024-07-06,Prospecting,10,8913,0.01
OPP-00754,4,62,3,2024-03-03,2024-06-03,Qualification,25,8332,0.06
OPP-00755,2,83,13,2024-10-31,2024-12-26,Closed Won,100,22057,0.05
OPP-00756,1,50,19,2023-10-13,2024-03-26,Prospecting,10,69408,0.05
OPP-00757,14,52,18,2024-10-14,2024-12-25,Negotiation,50,2553,0.08
OPP-00758,1,91,11,2023-05-08,2023-06-04,Closed Lost,0,70040,0.18
OPP-00759,10,17,16,2023-08-29,2023-11-10,Qualification,10,39472,0.15
OPP-00760,12,91,12,2024-05-25,2024-07-27,Closed Won,100,58698,0.0
OPP-00761,2,50,10,2024-02-20,2024-06-04,Proposal,90,7420,0.07
OPP-00762,2,47,16,2024-07-17,2024-09-03,Prospecting,25,14802,0.06
OPP-00763,12,75,13,2023-10-09,2024-03-11,Closed Lost,0,3151,0.19
OPP-00764,7,27,5,2024-07-19,2024-09-12,Negotiation,10,10780,0.1
OPP-00765,5,2,17,2023-11-18,2024-01-20,Proposal,25,11884,0.15
OPP-00766,1,87,16,2024-08-13,2024-11-29,Negotiation,50,34538,0.08
OPP-00767,3,78,17,2024-11-07,2025-03-09,Negotiation,10,5942,0.1
OPP-00768,2,14,15,2024-05-30,2024-10-02,Negotiation,90,37908,0.08
OPP-00769,10,68,4,2023-10-29,2024-01-01,Closed Lost,0,16352,0.15
OPP-00770,6,5,1,2023-07-07,2023-11-29,Closed Won,100,82480,0.2
OPP-00771,3,96,20,2024-01-13,2024-06-10,Closed Lost,0,5755,0.08
OPP-00772,8,94,11,2024-10-29,2025-04-21,Qualification,10,43775,0.15
OPP-00773,4,45,1,2024-07-09,2024-07-30,Prospecting,50,16496,0.2
OPP-00774,6,71,13,2024-09-11,2024-10-01,Prospecting,50,12604,0.13
OPP-00775,7,85,7,2024-03-16,2024-03-29,Negotiation,75,30830,0.11
OPP-00776,9,22,16,2023-07-21,2023-09-16,Prospecting,90,9868,0.0
OPP-00777,14,4,3,2023-03-06,2023-03-26,Negotiation,90,33328,0.18
OPP-00778,7,54,2,2023-06-03,2023-11-07,Proposal,25,9666,0.02
OPP-00779,5,64,15,2024-05-27,2024-11-16,Proposal,10,47385,0.03
OPP-00780,7,17,16,2023-02-07,2023-07-27,Qualification,90,14802,0.05
OPP-00781,13,92,20,2023-08-15,2023-12-16,Proposal,25,34530,0.01
OPP-00782,13,58,10,2023-08-28,2023-09-13,Closed Won,100,51940,0.14
OPP-00783,11,99,16,2023-09-21,2023-10-28,Closed Won,100,24670,0.02
OPP-00784,14,68,6,2023-02-28,2023-05-26,Prospecting,50,71532,0.02
OPP-00785,4,4,8,2024-05-05,2024-10-11,Prospecting,25,41286,0.07
OPP-00786,5,45,20,2023-12-09,2023-12-19,Closed Lost,0,28775,0.15
OPP-00787,12,67,8,2024-01-09,2024-02-14,Closed Lost,0,6881,0.15
OPP-00788,11,75,2,2023-06-22,2023-09-09,Proposal,90,86994,0.1
OPP-00789,2,79,4,2023-07-24,2023-08-15,Qualification,25,81760,0.1
OPP-00790,12,68,17,2024-04-04,2024-08-06,Prospecting,10,2971,0.2
OPP-00791,14,20,8,2024-06-12,2024-06-28,Qualification,90,13762,0.07
OPP-00792,5,63,2,2023-02-19,2023-05-17,Proposal,90,86994,0.08
OPP-00793,6,28,11,2023-05-08,2023-09-14,Proposal,25,8755,0.05
OPP-00794,15,81,5,2024-05-16,2024-07-18,Qualification,90,2695,0.2
OPP-00795,6,44,10,2024-09-28,2025-02-01,Closed Won,100,74200,0.19
OPP-00796,6,92,10,2024-09-21,2024-10-31,Qualification,75,74200,0.09
OPP-00797,8,89,8,2023-07-13,2023-11-01,Closed Lost,0,55048,0.02
OPP-00798,7,66,8,2024-05-13,2024-11-02,Proposal,75,20643,0.11
OPP-00799,5,6,13,2023-07-02,2023-12-20,Proposal,75,28359,0.13
OPP-00800,6,72,13,2024-09-10,2024-11-07,Qualification,25,31510,0.16
OPP-00801,7,81,18,2023-05-13,2023-09-30,Proposal,50,8510,0.17
OPP-00802,10,93,16,2023-02-26,2023-03-22,Proposal,50,14802,0.11
OPP-00803,14,76,11,2023-11-22,2024-03-20,Prospecting,90,43775,0.0
OPP-00804,11,42,16,2024-09-21,2024-10-07,Qualification,25,24670,0.08
OPP-00805,14,74,13,2024-08-30,2024-11-16,Closed Won,100,6302,0.2
OPP-00806,8,93,16,2024-01-15,2024-07-12,Closed Won,100,39472,0.06
OPP-00807,6,36,14,2023-09-24,2024-02-07,Closed Won,100,30310,0.18
OPP-00808,7,24,11,2024-06-06,2024-10-04,Proposal,25,61285,0.13
OPP-00809,4,90,6,2024-04-26,2024-07-07,Qualification,75,63584,0.04
OPP-00810,7,45,6,2024-08-18,2024-12-27,Proposal,50,39740,0.05
OPP-00811,8,99,13,2024-07-07,2024-10-12,Negotiation,10,9453,0.07
OPP-00812,7,86,20,2023-12-02,2024-01-29,Qualification,10,11510,0.1
OPP-00813,1,96,6,2023-02-15,2023-08-07,Proposal,25,79480,0.17
OPP-00814,3,85,11,2024-02-29,2024-07-13,Closed Lost,0,43775,0.15
OPP-00815,10,12,3,2023-05-25,2023-07-06,Proposal,10,20830,0.17
OPP-00816,5,57,4,2023-05-20,2023-09-02,Closed Lost,0,49056,0.03
OPP-00817,13,53,5,2024-03-08,2024-06-24,Negotiation,10,16170,0.12
OPP-00818,6,51,12,2024-07-06,2024-10-15,Closed Won,100,58698,0.06
OPP-00819,6,11,14,2023-02-01,2023-05-21,Prospecting,10,48496,0.03
OPP-00820,6,19,17,2023-03-09,2023-07-21,Prospecting,75,29710,0.18
OPP-00821,7,3,1,2024-01-19,2024-07-09,Qualification,10,82480,0.18
OPP-00822,5,59,20,2023-01-28,2023-07-18,Qualification,90,28775,0.04
OPP-00823,13,72,14,2024-04-12,2024-10-03,Prospecting,75,30310,0.19
OPP-00824,4,13,20,2023-07-13,2023-08-05,Qualification,25,23020,0.17
OPP-00825,3,20,12,2024-03-07,2024-05-09,Negotiation,75,29349,0.01
OPP-00826,2,55,17,2023-09-19,2023-10-13,Negotiation,10,23768,0.13
OPP-00827,1,86,17,2023-11-03,2024-03-24,Proposal,90,14855,0.0
OPP-00828,9,17,6,2023-09-07,2024-02-26,Closed Lost,0,79480,0.0
OPP-00829,1,10,9,2024-06-12,2024-12-04,Closed Won,100,39495,0.08
OPP-00830,2,75,18,2024-09-16,2025-01-04,Negotiation,75,3404,0.15
OPP-00831,12,41,6,2023-05-14,2023-06-07,Closed Lost,0,7948,0.17
OPP-00832,10,6,13,2023-02-09,2023-03-01,Qualification,25,15755,0.03
OPP-00833,12,3,3,2023-06-21,2023-12-05,Qualification,50,29162,0.04
OPP-00834,13,100,1,2023-12-02,2024-05-08,Negotiation,25,41240,0.04
OPP-00835,11,52,8,2024-09-18,2024-10-08,Prospecting,50,20643,0.07
OPP-00836,3,89,3,2024-07-23,2024-10-26,Negotiation,90,37494,0.06
OPP-00837,1,56,3,2024-01-15,2024-03-11,Qualification,75,8332,0.18
OPP-00838,2,3,18,2024-09-05,2024-11-01,Negotiation,50,2553,0.14
OPP-00839,13,93,2,2023-11-18,2024-04-09,Prospecting,75,48330,0.08
OPP-00840,9,22,4,2024-05-31,2024-07-27,Prospecting,50,73584,0.06
OPP-00841,10,94,11,2023-07-20,2023-10-03,Qualification,50,61285,0.05
OPP-00842,15,5,19,2024-04-18,2024-05-14,Closed Won,100,60732,0.12
OPP-00843,7,10,9,2023-10-31,2024-01-14,Prospecting,25,47394,0.05
OPP-00844,6,35,4,2024-09-07,2024-11-03,Closed Won,100,32704,0.04
OPP-00845,6,98,17,2024-07-02,2024-11-30,Negotiation,25,26739,0.02
OPP-00846,4,83,6,2024-05-08,2024-07-26,Proposal,50,79480,0.15
OPP-00847,1,31,5,2023-07-16,2024-01-05,Qualification,10,16170,0.03
OPP-00848,10,82,17,2023-08-08,2023-12-26,Proposal,50,29710,0.17
OPP-00849,6,27,7,2023-07-29,2023-09-09,Proposal,50,36996,0.14
OPP-00850,11,59,5,2024-04-13,2024-07-06,Negotiation,25,16170,0.1
OPP-00851,12,58,11,2024-10-25,2025-01-07,Qualification,25,61285,0.03
OPP-00852,15,84,7,2024-05-28,2024-11-07,Proposal,90,30830,0.0
OPP-00853,6,17,19,2023-08-15,2023-08-29,Negotiation,25,86760,0.2
OPP-00854,9,48,2,2024-01-06,2024-04-22,Prospecting,50,48330,0.0
OPP-00855,9,41,7,2023-09-15,2024-01-16,Closed Won,100,43162,0.06
OPP-00856,13,97,8,2023-11-22,2024-03-22,Prospecting,25,20643,0.11
OPP-00857,8,15,3,2024-05-27,2024-11-12,Closed Won,100,12498,0.09
OPP-00858,7,12,18,2024-01-02,2024-04-14,Qualification,10,8510,0.2
OPP-00859,7,49,15,2023-05-03,2023-05-23,Proposal,10,94770,0.08
OPP-00860,15,57,10,2023-01-29,2023-04-27,Prospecting,10,44520,0.2
OPP-00861,15,64,2,2024-05-16,2024-11-06,Qualification,10,48330,0.08
OPP-00862,8,88,1,2023-08-07,2023-09-13,Prospecting,50,32992,0.06
OPP-00863,1,60,11,2024-02-25,2024-06-05,Closed Lost,0,17510,0.2
OPP-00864,5,59,11,2023-09-18,2023-10-06,Proposal,25,43775,0.13
OPP-00865,12,41,8,2023-05-21,2023-08-06,Prospecting,10,13762,0.04
OPP-00866,3,8,2,2023-03-25,2023-06-29,Qualification,10,77328,0.14
OPP-00867,8,62,20,2024-03-31,2024-07-24,Qualification,50,57550,0.19
OPP-00868,2,72,14,2024-05-02,2024-10-25,Proposal,75,48496,0.07
OPP-00869,1,53,13,2024-01-29,2024-06-29,Proposal,25,15755,0.11
OPP-00870,12,67,9,2023-10-25,2024-01-19,Prospecting,90,7899,0.13
OPP-00871,13,82,13,2024-04-02,2024-09-20,Closed Lost,0,31510,0.2
OPP-00872,8,68,4,2023-02-08,2023-05-26,Negotiation,90,32704,0.01
OPP-00873,11,53,17,2023-12-18,2024-05-27,Prospecting,75,5942,0.15
OPP-00874,9,24,11,2023-01-03,2023-03-06,Proposal,25,78795,0.18
OPP-00875,5,25,18,2024-04-01,2024-05-27,Closed Lost,0,5106,0.11
OPP-00876,9,20,4,2024-08-21,2024-10-09,Qualification,75,57232,0.13
OPP-00877,6,88,6,2024-01-29,2024-04-28,Closed Won,100,55636,0.16
OPP-00878,4,70,2,2024-05-28,2024-09-19,Negotiation,90,28998,0.18
OPP-00879,12,97,10,2024-10-17,2024-12-08,Negotiation,90,14840,0.13
OPP-00880,8,61,10,2023-05-28,2023-10-20,Closed Won,100,37100,0.18
OPP-00881,2,74,14,2024-09-02,2024-11-27,Closed Lost,0,48496,0.19
OPP-00882,1,62,12,2024-04-22,2024-10-17,Closed Lost,0,78264,0.18
OPP-00883,13,33,16,2024-03-08,2024-07-03,Prospecting,75,24670,0.13
OPP-00884,4,32,9,2023-03-01,2023-03-23,Qualification,25,63192,0.12
OPP-00885,12,1,17,2024-11-01,2025-03-01,Prospecting,75,8913,0.1
OPP-00886,5,37,20,2024-04-17,2024-07-25,Prospecting,90,5755,0.09
OPP-00887,11,28,14,2024-07-22,2024-11-21,Qualification,10,18186,0.13
OPP-00888,9,22,1,2023-05-14,2023-07-21,Negotiation,90,41240,0.06
OPP-00889,15,8,16,2023-10-02,2024-01-20,Prospecting,25,49340,0.05
OPP-00890,8,51,2,2023-10-31,2023-12-18,Negotiation,25,96660,0.04
OPP-00891,13,17,12,2024-05-26,2024-10-29,Proposal,50,68481,0.14
OPP-00892,4,84,9,2024-09-06,2024-11-10,Negotiation,50,55293,0.09
OPP-00893,5,63,18,2024-01-13,2024-03-04,Closed Won,100,5106,0.11
OPP-00894,10,64,8,2023-12-15,2024-01-15,Prospecting,10,34405,0.14
OPP-00895,11,92,19,2024-02-14,2024-04-03,Closed Won,100,34704,0.2
OPP-00896,14,27,1,2023-04-11,2023-06-02,Prospecting,25,57736,0.15
OPP-00897,9,62,3,2024-06-03,2024-07-20,Prospecting,75,37494,0.09
OPP-00898,9,50,16,2024-08-17,2024-09-18,Qualification,25,9868,0.12
OPP-00899,11,65,14,2023-03-22,2023-08-24,Closed Won,100,42434,0.12
OPP-00900,13,83,16,2023-07-29,2023-11-20,Prospecting,10,14802,0.01
OPP-00901,8,100,13,2023-07-20,2023-11-25,Proposal,50,18906,0.19
OPP-00902,6,87,5,2024-07-28,2024-12-29,Proposal,10,18865,0.16
OPP-00903,13,15,11,2023-04-03,2023-07-30,Prospecting,90,70040,0.09
OPP-00904,13,8,3,2024-04-08,2024-07-29,Closed Lost,0,8332,0.0
OPP-00905,3,82,18,2023-09-28,2024-01-22,Qualification,90,5106,0.13
OPP-00906,15,23,8,2023-05-04,2023-09-10,Negotiation,90,61929,0.06
OPP-00907,2,85,15,2023-03-13,2023-06-18,Proposal,25,75816,0.06
OPP-00908,14,73,10,2023-05-03,2023-06-10,Prospecting,10,74200,0.05
OPP-00909,10,93,8,2023-10-21,2024-01-22,Closed Won,100,41286,0.16
OPP-00910,5,35,20,2024-10-03,2025-03-07,Closed Won,100,23020,0.07
OPP-00911,1,17,6,2023-04-05,2023-07-19,Proposal,10,47688,0.08
OPP-00912,6,93,16,2023-05-19,2023-07-17,Prospecting,50,9868,0.05
OPP-00913,15,34,18,2024-01-26,2024-05-14,Negotiation,25,7659,0.0
OPP-00914,4,71,13,2024-02-10,2024-05-27,Proposal,25,12604,0.03
OPP-00915,15,94,18,2023-11-23,2024-04-14,Negotiation,10,3404,0.14
OPP-00916,11,54,13,2024-02-29,2024-07-15,Qualification,10,15755,0.02
OPP-00917,4,21,11,2024-12-01,2024-12-31,Qualification,25,43775,0.12
OPP-00918,11,81,19,2024-06-12,2024-09-26,Qualification,10,43380,0.13
OPP-00919,13,13,14,2023-03-09,2023-05-16,Prospecting,90,24248,0.15
OPP-00920,10,83,6,2024-02-21,2024-05-15,Qualification,25,71532,0.15
OPP-00921,10,54,12,2024-06-30,2024-09-24,Negotiation,25,78264,0.14
OPP-00922,15,69,10,2024-10-19,2025-04-05,Prospecting,90,29680,0.1
OPP-00923,11,71,16,2024-11-18,2025-03-31,Prospecting,10,49340,0.11
OPP-00924,11,75,7,2023-01-07,2023-06-01,Qualification,75,30830,0.14
OPP-00925,6,30,4,2023-02-11,2023-08-07,Prospecting,90,81760,0.1
OPP-00926,4,73,4,2024-02-25,2024-05-10,Closed Lost,0,49056,0.01
OPP-00927,1,70,19,2023-08-30,2023-12-23,Qualification,10,34704,0.06
OPP-00928,15,8,2,2023-01-30,2023-07-18,Qualification,25,48330,0.03
OPP-00929,13,81,6,2024-11-16,2025-02-09,Closed Won,100,79480,0.18
OPP-00930,15,77,6,2024-03-10,2024-05-02,Qualification,75,63584,0.01
OPP-00931,10,75,10,2024-04-08,2024-05-07,Qualification,75,14840,0.09
OPP-00932,7,75,16,2024-06-25,2024-10-10,Proposal,90,34538,0.02
OPP-00933,13,53,9,2023-11-11,2024-02-10,Closed Won,100,63192,0.0
OPP-00934,11,43,5,2024-02-18,2024-04-02,Prospecting,50,13475,0.01
OPP-00935,8,59,12,2023-01-30,2023-02-20,Qualification,50,29349,0.16
OPP-00936,14,54,16,2024-09-09,2025-02-09,Closed Won,100,24670,0.06
OPP-00937,6,48,18,2023-08-15,2023-09-09,Prospecting,25,7659,0.05
OPP-00938,3,31,18,2023-03-11,2023-07-20,Proposal,10,5106,0.16
OPP-00939,2,98,9,2023-07-19,2023-10-02,Prospecting,50,39495,0.1
OPP-00940,5,25,8,2023-11-16,2024-01-18,Proposal,10,13762,0.16
OPP-00941,8,69,11,2023-07-18,2023-10-03,Qualification,25,70040,0.17
OPP-00942,5,44,12,2023-06-07,2023-11-19,Closed Won,100,68481,0.13
OPP-00943,4,30,13,2024-10-23,2025-02-15,Qualification,90,12604,0.08
OPP-00944,15,91,6,2023-02-03,2023-06-27,Qualification,90,15896,0.13
OPP-00945,14,59,19,2024-01-01,2024-05-14,Proposal,50,86760,0.14
OPP-00946,15,1,1,2024-09-19,2024-12-07,Qualification,25,32992,0.0
OPP-00947,12,88,19,2024-10-24,2024-11-20,Prospecting,50,17352,0.09
OPP-00948,4,91,2,2023-09-06,2023-10-18,Negotiation,75,57996,0.02
OPP-00949,9,93,18,2023-02-06,2023-07-10,Proposal,75,6808,0.16
OPP-00950,4,73,11,2024-09-08,2024-09-22,Prospecting,90,78795,0.08
OPP-00951,6,66,8,2024-01-16,2024-03-01,Closed Lost,0,55048,0.06
OPP-00952,13,90,14,2023-08-20,2023-08-30,Closed Won,100,36372,0.1
OPP-00953,15,38,11,2023-01-15,2023-02-23,Qualification,75,26265,0.01
OPP-00954,13,74,3,2023-09-02,2023-11-23,Prospecting,25,37494,0.12
OPP-00955,11,5,20,2023-12-07,2024-04-12,Prospecting,75,28775,0.11
OPP-00956,4,52,11,2023-02-08,2023-06-29,Prospecting,50,43775,0.18
OPP-00957,11,68,12,2023-06-26,2023-11-18,Closed Won,100,58698,0.04
OPP-00958,4,8,5,2023-07-22,2024-01-07,Closed Won,100,16170,0.14
OPP-00959,8,59,12,2024-10-07,2025-01-13,Negotiation,90,39132,0.01
OPP-00960,9,87,11,2024-03-21,2024-06-10,Proposal,75,26265,0.01
OPP-00961,13,22,3,2023-12-08,2024-02-06,Proposal,25,20830,0.14
OPP-00962,3,46,6,2024-09-29,2024-12-13,Qualification,90,47688,0.03
OPP-00963,11,13,10,2024-04-06,2024-08-09,Negotiation,90,44520,0.15
OPP-00964,13,1,9,2023-01-14,2023-06-11,Prospecting,10,71091,0.15
OPP-00965,4,28,16,2024-05-18,2024-06-29,Closed Won,100,39472,0.04
OPP-00966,13,47,4,2023-06-05,2023-08-13,Proposal,90,73584,0.02
OPP-00967,12,84,2,2023-01-28,2023-07-11,Closed Won,100,86994,0.16
OPP-00968,14,40,13,2023-12-07,2024-04-03,Qualification,75,31510,0.15
OPP-00969,1,29,11,2023-07-05,2023-12-06,Negotiation,10,87550,0.13
OPP-00970,8,49,8,2024-11-11,2025-02-12,Prospecting,90,27524,0.07
OPP-00971,14,70,10,2024-01-25,2024-05-13,Closed Won,100,66780,0.19
OPP-00972,4,40,12,2024-10-10,2025-02-16,Prospecting,10,68481,0.05
OPP-00973,3,12,10,2024-04-11,2024-06-03,Negotiation,50,29680,0.08
OPP-00974,11,79,13,2023-02-20,2023-04-06,Proposal,50,31510,0.09
OPP-00975,13,90,15,2023-01-07,2023-04-05,Negotiation,50,75816,0.01
OPP-00976,5,62,6,2024-05-09,2024-06-04,Closed Lost,0,23844,0.2
OPP-00977,14,91,19,2024-08-06,2024-10-29,Closed Won,100,86760,0.1
OPP-00978,11,35,8,2023-10-19,2023-11-24,Proposal,25,61929,0.02
OPP-00979,1,1,6,2024-01-23,2024-05-04,Closed Won,100,55636,0.18
OPP-00980,9,90,12,2023-12-10,2023-12-24,Prospecting,25,78264,0.08
OPP-00981,4,37,8,2023-05-10,2023-10-17,Qualification,25,20643,0.13
OPP-00982,4,73,11,2023-04-16,2023-07-21,Proposal,90,8755,0.18
OPP-00983,1,92,20,2023-03-16,2023-08-07,Closed Won,100,57550,0.02
OPP-00984,3,70,8,2023-07-26,2023-10-08,Proposal,90,6881,0.09
OPP-00985,8,16,9,2023-09-26,2023-11-06,Qualification,50,78990,0.03
OPP-00986,3,12,10,2024-04-04,2024-08-23,Qualification,25,74200,0.1
OPP-00987,14,84,2,2024-11-12,2024-12-07,Qualification,10,67662,0.06
OPP-00988,10,61,18,2023-04-20,2023-09-08,Prospecting,50,8510,0.0
OPP-00989,7,94,19,2023-08-25,2023-12-19,Proposal,75,86760,0.06
OPP-00990,8,70,12,2024-03-06,2024-05-15,Proposal,75,48915,0.14
OPP-00991,10,51,5,2023-03-13,2023-04-04,Negotiation,50,5390,0.17
OPP-00992,7,62,11,2023-07-03,2023-08-06,Prospecting,25,17510,0.08
OPP-00993,9,21,19,2024-07-25,2024-08-06,Negotiation,75,26028,0.2
OPP-00994,10,64,11,2023-11-14,2024-01-01,Prospecting,75,8755,0.17
OPP-00995,8,41,17,2023-01-30,2023-07-13,Qualification,90,26739,0.06
OPP-00996,1,86,16,2024-10-23,2024-12-05,Closed Won,100,19736,0.08
OPP-00997,12,8,5,2024-10-29,2025-02-09,Proposal,10,2695,0.02
OPP-00998,15,43,19,2023-12-15,2024-03-06,Negotiation,50,69408,0.14
OPP-00999,9,23,1,2024-04-22,2024-05-16,Negotiation,50,24744,0.04
OPP-01000,3,9,13,2023-07-19,2023-08-24,Qualification,75,18906,0.19
OPP-01001,6,68,15,2023-09-04,2023-11-25,Proposal,10,66339,0.14
OPP-01002,15,51,14,2023-03-24,2023-04-12,Closed Lost,0,54558,0.01
OPP-01003,15,24,13,2023-09-24,2024-01-13,Closed Won,100,3151,0.18
OPP-01004,13,15,13,2023-04-19,2023-09-28,Prospecting,75,15755,0.01
OPP-01005,12,19,16,2024-10-26,2024-11-07,Prospecting,75,9868,0.11
OPP-01006,5,44,18,2023-05-23,2023-06-06,Closed Lost,0,7659,0.01
OPP-01007,8,39,20,2024-02-12,2024-05-15,Qualification,50,17265,0.18
